ANIO,MES,FECHA,FOLIO,CONCESIONARIO,K_EMPRESA,EMPRESA,K_GRUPO,GRUPO,S_RESIDENCIAL_E,S_NO_RESIDENCIAL_E,S_TOTAL_E
2016,02,15FEB2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"17,220",,"17,220"
2016,03,15MAR2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"17,382",,"17,382"
2016,04,15APR2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"17,089",,"17,089"
2016,05,15MAY2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"16,726",,"16,726"
2016,06,15JUN2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"16,283",,"16,283"
2016,07,15JUL2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"15,605",7,"15,612"
2016,08,15AUG2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"15,001",8,"15,009"
2016,09,15SEP2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,897",8,"13,905"
2016,10,15OCT2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,304",8,"13,312"
2016,11,15NOV2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,982",8,"12,990"
2016,12,15DEC2016,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,870",8,"12,878"
2017,01,15JAN2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,739",8,"12,747"
2017,02,15FEB2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,529",8,"12,537"
2017,03,15MAR2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,454",8,"12,462"
2017,04,15APR2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,030",7,"12,037"
2017,05,15MAY2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"11,981",7,"11,988"
2017,06,15JUN2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"11,811",7,"11,818"
2017,07,15JUL2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"11,674",7,"11,681"
2017,08,15AUG2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"11,668",8,"11,676"
2017,09,15SEP2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"11,658",8,"11,666"
2017,10,15OCT2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"11,804",8,"11,812"
2017,11,15NOV2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"11,984",8,"11,992"
2017,12,15DEC2017,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,205",8,"12,213"
2018,01,15JAN2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,359",8,"12,367"
2018,02,15FEB2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,414",8,"12,422"
2018,03,15MAR2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,736",8,"12,744"
2018,04,15APR2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,886",9,"12,895"
2018,05,15MAY2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,148",9,"13,157"
2018,06,15JUN2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,162",9,"13,171"
2018,07,15JUL2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,090",9,"13,099"
2018,08,15AUG2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,035",9,"13,044"
2018,09,15SEP2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,122",9,"13,131"
2018,10,15OCT2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,310",0,"13,310"
2018,11,15NOV2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,840",0,"13,840"
2018,12,15DEC2018,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"14,132",0,"14,132"
2019,01,15JAN2019,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"14,324",,"14,324"
2019,02,15FEB2019,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"14,341",,"14,341"
2019,03,15MAR2019,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,453",,"12,453"
2019,04,15APR2019,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"12,924",9,"12,933"
2019,05,15MAY2019,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,385",9,"13,394"
2019,06,15JUN2019,100869,"TELE AZTECA, S.A. DE C.V.",C087,CABLECOM,G004,GRUPO TELEVISA,"13,427",9,"13,436"
2016,01,15JAN2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,187,187
2016,02,15FEB2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,187,187
2016,03,15MAR2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,189,189
2016,04,15APR2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,190,190
2016,05,15MAY2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,193,193
2016,06,15JUN2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,188,188
2016,07,15JUL2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,180,180
2016,08,15AUG2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,180,180
2016,09,15SEP2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,179,179
2016,10,15OCT2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,177,177
2016,11,15NOV2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,177,177
2016,12,15DEC2016,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,176,176
2017,01,15JAN2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,175,175
2017,02,15FEB2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,174,174
2017,03,15MAR2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,173,173
2017,04,15APR2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,172,172
2017,05,15MAY2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,171,171
2017,06,15JUN2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,170,170
2017,07,15JUL2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,169,169
2017,08,15AUG2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,168,168
2017,09,15SEP2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,167,167
2017,10,15OCT2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,166,166
2017,11,15NOV2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,165,165
2017,12,15DEC2017,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,164,164
2018,01,15JAN2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,163,163
2018,02,15FEB2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,159,159
2018,03,15MAR2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,155,155
2018,04,15APR2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,150,150
2018,05,15MAY2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,146,146
2018,06,15JUN2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,147,147
2018,07,15JUL2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,142,142
2018,08,15AUG2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,140,140
2018,09,15SEP2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,138,138
2018,10,15OCT2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,155,155
2018,11,15NOV2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,156,156
2018,12,15DEC2018,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,156,156
2019,01,15JAN2019,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,153,153
2019,02,15FEB2019,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,150,150
2019,03,15MAR2019,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,151,151
2019,04,15APR2019,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,152,152
2019,05,15MAY2019,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,151,151
2019,06,15JUN2019,101346,"PEGASO PCS, S.A. DE C.V.",C422,TELEFONICA,G003,TELEFÓNICA,,152,152
2013,01,15JAN2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,022,225","1,154,926","8,177,151"
2013,02,15FEB2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,059,995","1,163,579","8,223,574"
2013,03,15MAR2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,085,561","1,170,457","8,256,018"
2013,04,15APR2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,114,687","1,179,038","8,293,725"
2013,05,15MAY2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,135,998","1,186,651","8,322,649"
2013,06,15JUN2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,153,833","1,192,892","8,346,725"
2013,07,15JUL2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,186,813","1,198,156","8,384,969"
2013,08,15AUG2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,218,943","1,204,364","8,423,307"
2013,09,15SEP2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,251,450","1,211,129","8,462,579"
2013,10,15OCT2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,279,876","1,219,352","8,499,228"
2013,11,15NOV2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,297,804","1,225,598","8,523,402"
2013,12,15DEC2013,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,296,765","1,228,708","8,525,473"
2014,01,15JAN2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,335,584","1,236,970","8,572,554"
2014,02,15FEB2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,358,904","1,244,316","8,603,220"
2014,03,15MAR2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,379,305","1,252,675","8,631,980"
2014,04,15APR2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,396,328","1,258,949","8,655,277"
2014,05,15MAY2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,402,696","1,264,850","8,667,546"
2014,06,15JUN2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,400,205","1,268,854","8,669,059"
2014,07,15JUL2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,412,489","1,276,111","8,688,600"
2014,08,15AUG2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,432,903","1,283,417","8,716,320"
2014,09,15SEP2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,454,697","1,290,979","8,745,676"
2014,10,15OCT2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,472,013","1,295,615","8,767,628"
2014,11,15NOV2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,456,528","1,293,390","8,749,918"
2014,12,15DEC2014,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"6,816,296","1,244,499","8,060,795"
2015,01,15JAN2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"6,857,348","1,249,205","8,106,553"
2015,02,15FEB2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"6,889,267","1,251,758","8,141,025"
2015,03,15MAR2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"6,909,657","1,252,582","8,162,239"
2015,04,15APR2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"6,929,882","1,254,406","8,184,288"
2015,05,15MAY2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"6,966,760","1,261,768","8,228,528"
2015,06,15JUN2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"6,990,991","1,266,348","8,257,339"
2015,07,15JUL2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,035,945","1,271,339","8,307,284"
2015,08,15AUG2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,061,829","1,273,570","8,335,399"
2015,09,15SEP2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,094,620","1,279,412","8,374,032"
2015,10,15OCT2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,129,819","1,287,757","8,417,576"
2015,11,15NOV2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,128,855","1,289,204","8,418,059"
2015,12,15DEC2015,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,171,048","1,284,439","8,455,487"
2016,01,15JAN2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,189,402","1,287,852","8,477,254"
2016,02,15FEB2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,182,811","1,299,320","8,482,131"
2016,03,15MAR2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,184,233","1,310,436","8,494,669"
2016,04,15APR2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,205,407","1,321,511","8,526,918"
2016,05,15MAY2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,206,885","1,328,151","8,535,036"
2016,06,15JUN2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,209,400","1,334,604","8,544,004"
2016,07,15JUL2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,247,356","1,341,733","8,589,089"
2016,08,15AUG2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,272,075","1,352,200","8,624,275"
2016,09,15SEP2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,313,297","1,364,978","8,678,275"
2016,10,15OCT2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,228,984","1,477,944","8,706,928"
2016,11,15NOV2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,247,660","1,493,871","8,741,531"
2016,12,15DEC2016,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,353,781","1,507,011","8,860,792"
2017,01,15JAN2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,478,966","1,421,898","8,900,864"
2017,02,15FEB2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,467,069","1,428,561","8,895,630"
2017,03,15MAR2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,428,827","1,437,885","8,866,712"
2017,04,15APR2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,420,314","1,442,758","8,863,072"
2017,05,15MAY2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,442,532","1,451,579","8,894,111"
2017,06,15JUN2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,421,241","1,456,856","8,878,097"
2017,07,15JUL2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,386,335","1,459,774","8,846,109"
2017,08,15AUG2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,457,808","1,473,020","8,930,828"
2017,09,15SEP2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,381,287","1,471,306","8,852,593"
2017,10,15OCT2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,336,292","1,473,622","8,809,914"
2017,11,15NOV2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,360,167","1,477,780","8,837,947"
2017,12,15DEC2017,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,408,104","1,476,064","8,884,168"
2018,01,15JAN2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,494,559","1,462,940","8,957,499"
2018,02,15FEB2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,487,195","1,466,909","8,954,104"
2018,03,15MAR2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,515,798","1,475,373","8,991,171"
2018,04,15APR2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,534,414","1,518,726","9,053,140"
2018,05,15MAY2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,489,177","1,518,639","9,007,816"
2018,06,15JUN2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,460,716","1,518,029","8,978,745"
2018,07,15JUL2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,435,570","1,515,192","8,950,762"
2018,08,15AUG2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,456,580","1,519,888","8,976,468"
2018,09,15SEP2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,437,471","1,519,085","8,956,556"
2018,10,15OCT2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,471,042","1,481,923","8,952,965"
2018,11,15NOV2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,486,537","1,480,167","8,966,704"
2018,12,15DEC2018,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,720,680","1,495,280","9,215,960"
2019,01,15JAN2019,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,672,086","1,571,391","9,243,477"
2019,02,15FEB2019,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,775,661","1,493,517","9,269,178"
2019,03,15MAR2019,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,778,915","1,492,637","9,271,552"
2019,04,15APR2019,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,791,449","1,492,080","9,283,529"
2019,05,15MAY2019,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,790,787","1,493,067","9,283,854"
2019,06,15JUN2019,102992,"TELEFONOS DE MEXICO, S.A.B. DE C.V.",C577,TELMEX,G006,AMÉRICA MÓVIL,"7,807,184","1,493,695","9,300,879"
2018,04,15APR2018,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"4,110","1,766","5,876"
2018,05,15MAY2018,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"4,472","1,866","6,338"
2018,06,15JUN2018,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"4,757","1,912","6,669"
2018,07,15JUL2018,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C275,STARGROUP,"4,948","2,422","7,370"
2018,08,15AUG2018,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C275,STARGROUP,"5,219","2,491","7,710"
2018,09,15SEP2018,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C275,STARGROUP,"5,427","2,542","7,969"
2018,10,15OCT2018,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"5,621","2,645","8,266"
2018,11,15NOV2018,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"5,918","2,785","8,703"
2018,12,15DEC2018,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"6,030","2,837","8,867"
2019,01,15JAN2019,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"6,303","2,965","9,268"
2019,02,15FEB2019,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"6,657","3,132","9,789"
2019,03,15MAR2019,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"6,843","3,220","10,063"
2019,04,15APR2019,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"11,699","5,480","17,179"
2019,05,15MAY2019,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"11,760","5,509","17,269"
2019,06,15JUN2019,105790,"TELEVERA RED, S.A.P.I. DE C.V.",C725,STAR TV,C725,STARGROUP,"12,447","5,830","18,277"
