FOLIO,CONCESIONARIO,FECHA,ANIO,MES,K_EMPRESA,EMPRESA,K_GRUPO,GRUPO,A_TOTAL_E,A_V1_E,A_V2_E,A_V3_E,A_V4_E
100418,"MEGA CABLE, S.A. DE C.V.",15NOV2014,2014,11,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,159,491","35,610","940,114","183,732",35
100418,"MEGA CABLE, S.A. DE C.V.",15DEC2014,2014,12,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,200,429","33,986","965,738","200,664",41
100418,"MEGA CABLE, S.A. DE C.V.",15JAN2015,2015,01,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,245,332","34,635","1,018,471","192,172",54
100418,"MEGA CABLE, S.A. DE C.V.",15FEB2015,2015,02,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,283,672","42,521","1,055,052","186,044",55
100418,"MEGA CABLE, S.A. DE C.V.",15MAR2015,2015,03,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,317,402","34,431","1,093,684","189,121",166
100418,"MEGA CABLE, S.A. DE C.V.",15APR2015,2015,04,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,488,687","14,910","1,269,418","204,173",186
100418,"MEGA CABLE, S.A. DE C.V.",15MAY2015,2015,05,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,523,718","14,723","1,305,788","203,000",207
100418,"MEGA CABLE, S.A. DE C.V.",15JUN2015,2015,06,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,556,384","14,282","1,342,464","199,404",234
100418,"MEGA CABLE, S.A. DE C.V.",15JUL2015,2015,07,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,592,388","14,085","1,379,484","198,574",245
100418,"MEGA CABLE, S.A. DE C.V.",15AUG2015,2015,08,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,648,885","14,565","1,435,391","198,643",286
100418,"MEGA CABLE, S.A. DE C.V.",15SEP2015,2015,09,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,701,265","14,390","1,460,421","226,140",314
100418,"MEGA CABLE, S.A. DE C.V.",15OCT2015,2015,10,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,739,273","14,126","1,497,784","227,015",348
100418,"MEGA CABLE, S.A. DE C.V.",15NOV2015,2015,11,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,776,724","13,935","1,538,068","224,351",370
100418,"MEGA CABLE, S.A. DE C.V.",15DEC2015,2015,12,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,830,966","13,245","1,595,611","221,732",378
100418,"MEGA CABLE, S.A. DE C.V.",15JAN2016,2016,01,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,880,788",0,"1,658,305","222,047",436
100418,"MEGA CABLE, S.A. DE C.V.",15FEB2016,2016,02,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,901,584",0,"1,676,113","225,001",470
100418,"MEGA CABLE, S.A. DE C.V.",15MAR2016,2016,03,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,924,580",0,"1,685,792","238,268",520
100418,"MEGA CABLE, S.A. DE C.V.",15APR2016,2016,04,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,934,623",0,"1,682,375","251,680",568
100418,"MEGA CABLE, S.A. DE C.V.",15MAY2016,2016,05,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,953,590",0,"1,689,182","263,783",625
100418,"MEGA CABLE, S.A. DE C.V.",15JUN2016,2016,06,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,976,549",0,"1,699,522","276,348",679
100418,"MEGA CABLE, S.A. DE C.V.",15JUL2016,2016,07,C378,MEGACABLE,G008,MEGACABLE-MCM,"1,994,619",0,"1,313,794","675,553","5,272"
100418,"MEGA CABLE, S.A. DE C.V.",15AUG2016,2016,08,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,037,350",0,"1,244,158","786,659","6,533"
100418,"MEGA CABLE, S.A. DE C.V.",15SEP2016,2016,09,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,115,123",0,"1,236,663","871,781","6,679"
100418,"MEGA CABLE, S.A. DE C.V.",15OCT2016,2016,10,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,148,989",0,"1,279,571","861,886","7,532"
100418,"MEGA CABLE, S.A. DE C.V.",15NOV2016,2016,11,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,164,194",0,"1,323,956","832,238","8,000"
100418,"MEGA CABLE, S.A. DE C.V.",15DEC2016,2016,12,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,227,026",0,"1,369,893","848,483","8,650"
100418,"MEGA CABLE, S.A. DE C.V.",15JAN2017,2017,01,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,256,372",,"1,459,461","785,395","8,384"
100418,"MEGA CABLE, S.A. DE C.V.",15FEB2017,2017,02,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,267,667",,"1,473,044","782,804","8,577"
100418,"MEGA CABLE, S.A. DE C.V.",15MAR2017,2017,03,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,302,533",,"1,507,734","782,618","8,840"
100418,"MEGA CABLE, S.A. DE C.V.",15APR2017,2017,04,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,319,970",,"1,482,988","828,041","8,941"
100418,"MEGA CABLE, S.A. DE C.V.",15MAY2017,2017,05,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,363,761",,"1,259,242","1,095,373","9,146"
100418,"MEGA CABLE, S.A. DE C.V.",15JUN2017,2017,06,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,412,609",,"1,286,858","1,116,207","9,544"
100418,"MEGA CABLE, S.A. DE C.V.",15JUL2017,2017,07,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,436,258",,"1,311,934","1,114,526","9,798"
100418,"MEGA CABLE, S.A. DE C.V.",15AUG2017,2017,08,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,484,942",,"1,334,075","1,140,632","10,235"
100418,"MEGA CABLE, S.A. DE C.V.",15SEP2017,2017,09,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,513,815",,"1,337,303","1,165,902","10,610"
100418,"MEGA CABLE, S.A. DE C.V.",15OCT2017,2017,10,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,544,157",,"1,249,943","1,283,302","10,912"
100418,"MEGA CABLE, S.A. DE C.V.",15NOV2017,2017,11,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,576,432",,"1,261,682","1,303,827","10,923"
100418,"MEGA CABLE, S.A. DE C.V.",15DEC2017,2017,12,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,625,041",,"1,189,752","1,424,176","11,113"
100418,"MEGA CABLE, S.A. DE C.V.",15JAN2018,2018,01,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,676,522",,"1,207,014","1,457,836","11,672"
100418,"MEGA CABLE, S.A. DE C.V.",15FEB2018,2018,02,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,701,535",,"1,142,746","1,546,685","12,104"
100418,"MEGA CABLE, S.A. DE C.V.",15MAR2018,2018,03,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,735,615",,"1,126,935","1,596,347","12,333"
100418,"MEGA CABLE, S.A. DE C.V.",15APR2018,2018,04,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,762,304",,"1,140,875","1,608,748","12,681"
100418,"MEGA CABLE, S.A. DE C.V.",15MAY2018,2018,05,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,791,027",,"1,154,090","1,624,055","12,882"
100418,"MEGA CABLE, S.A. DE C.V.",15JUN2018,2018,06,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,815,867",,"1,168,493","1,634,300","13,074"
100418,"MEGA CABLE, S.A. DE C.V.",15JUL2018,2018,07,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,829,864",,"397,760","2,410,330","21,774"
100418,"MEGA CABLE, S.A. DE C.V.",15AUG2018,2018,08,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,864,411",,"391,507","2,450,106","22,798"
100418,"MEGA CABLE, S.A. DE C.V.",15SEP2018,2018,09,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,893,787",,"386,348","2,483,448","23,991"
100418,"MEGA CABLE, S.A. DE C.V.",15OCT2018,2018,10,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,898,191",,"1,027,334","1,845,282","25,575"
100418,"MEGA CABLE, S.A. DE C.V.",15NOV2018,2018,11,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,907,065",,"1,022,431","1,858,627","26,007"
100418,"MEGA CABLE, S.A. DE C.V.",15DEC2018,2018,12,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,942,403",,"1,032,899","1,882,965","26,539"
100418,"MEGA CABLE, S.A. DE C.V.",15JAN2019,2019,01,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,960,392",,"370,885","2,561,973","27,534"
100418,"MEGA CABLE, S.A. DE C.V.",15FEB2019,2019,02,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,947,120",,"366,137","2,552,103","28,880"
100418,"MEGA CABLE, S.A. DE C.V.",15MAR2019,2019,03,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,953,639",,"328,108","2,593,031","32,500"
100418,"MEGA CABLE, S.A. DE C.V.",15APR2019,2019,04,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,984,002",0,"331,486","2,618,864","33,652"
100418,"MEGA CABLE, S.A. DE C.V.",15MAY2019,2019,05,C378,MEGACABLE,G008,MEGACABLE-MCM,"2,990,775",0,"327,905","2,628,298","34,572"
100418,"MEGA CABLE, S.A. DE C.V.",15JUN2019,2019,06,C378,MEGACABLE,G008,MEGACABLE-MCM,"3,026,352",0,"307,044","2,683,772","35,536"
100443,"AXTEL, S.A.B. DE C.V.",15JAN2013,2013,01,C055,AXTEL,G001,AXTEL,"477,589","426,667","43,106","7,816",0
100443,"AXTEL, S.A.B. DE C.V.",15FEB2013,2013,02,C055,AXTEL,G001,AXTEL,"472,493","420,379","43,730","8,384",0
100443,"AXTEL, S.A.B. DE C.V.",15MAR2013,2013,03,C055,AXTEL,G001,AXTEL,"468,952","415,372","44,626","8,954",0
100443,"AXTEL, S.A.B. DE C.V.",15APR2013,2013,04,C055,AXTEL,G001,AXTEL,"468,676","413,938","45,430","9,308",0
100443,"AXTEL, S.A.B. DE C.V.",15MAY2013,2013,05,C055,AXTEL,G001,AXTEL,"469,251","413,969","45,477","9,058",747
100443,"AXTEL, S.A.B. DE C.V.",15JUN2013,2013,06,C055,AXTEL,G001,AXTEL,"470,306","393,202","63,049","9,910","4,145"
100443,"AXTEL, S.A.B. DE C.V.",15JUL2013,2013,07,C055,AXTEL,G001,AXTEL,"473,596","390,683","66,905","10,000","6,008"
100443,"AXTEL, S.A.B. DE C.V.",15AUG2013,2013,08,C055,AXTEL,G001,AXTEL,"479,798","390,436","71,174","10,130","8,058"
100443,"AXTEL, S.A.B. DE C.V.",15SEP2013,2013,09,C055,AXTEL,G001,AXTEL,"481,862","387,342","74,619","10,299","9,602"
100443,"AXTEL, S.A.B. DE C.V.",15OCT2013,2013,10,C055,AXTEL,G001,AXTEL,"488,278","387,164","79,010","10,831","11,273"
100443,"AXTEL, S.A.B. DE C.V.",15NOV2013,2013,11,C055,AXTEL,G001,AXTEL,"493,748","387,367","82,452","11,408","12,521"
100443,"AXTEL, S.A.B. DE C.V.",15DEC2013,2013,12,C055,AXTEL,G001,AXTEL,"495,497","385,630","84,616","11,762","13,489"
100443,"AXTEL, S.A.B. DE C.V.",15JAN2014,2014,01,C055,AXTEL,G001,AXTEL,"501,656","387,293","87,655","12,203","14,505"
100443,"AXTEL, S.A.B. DE C.V.",15FEB2014,2014,02,C055,AXTEL,G001,AXTEL,"503,011","385,658","89,165","12,620","15,568"
100443,"AXTEL, S.A.B. DE C.V.",15MAR2014,2014,03,C055,AXTEL,G001,AXTEL,"503,370","382,243","91,194","13,255","16,678"
100443,"AXTEL, S.A.B. DE C.V.",15APR2014,2014,04,C055,AXTEL,G001,AXTEL,"504,580","379,411","91,589","15,953","17,627"
100443,"AXTEL, S.A.B. DE C.V.",15MAY2014,2014,05,C055,AXTEL,G001,AXTEL,"506,405","377,163","91,470","19,266","18,506"
100443,"AXTEL, S.A.B. DE C.V.",15JUN2014,2014,06,C055,AXTEL,G001,AXTEL,"505,891","372,843","91,032","22,644","19,372"
100443,"AXTEL, S.A.B. DE C.V.",15JUL2014,2014,07,C055,AXTEL,G001,AXTEL,"505,765","368,398","90,970","26,215","20,182"
100443,"AXTEL, S.A.B. DE C.V.",15AUG2014,2014,08,C055,AXTEL,G001,AXTEL,"506,162","364,415","91,250","29,549","20,948"
100443,"AXTEL, S.A.B. DE C.V.",15SEP2014,2014,09,C055,AXTEL,G001,AXTEL,"505,732","360,510","91,043","32,539","21,640"
100443,"AXTEL, S.A.B. DE C.V.",15OCT2014,2014,10,C055,AXTEL,G001,AXTEL,"505,696","355,703","91,565","35,889","22,539"
100443,"AXTEL, S.A.B. DE C.V.",15NOV2014,2014,11,C055,AXTEL,G001,AXTEL,"502,949","349,882","91,405","38,445","23,217"
100443,"AXTEL, S.A.B. DE C.V.",15DEC2014,2014,12,C055,AXTEL,G001,AXTEL,"496,520","341,112","91,052","40,627","23,729"
100443,"AXTEL, S.A.B. DE C.V.",15JAN2015,2015,01,C055,AXTEL,G001,AXTEL,"490,569","331,938","91,475","42,896","24,260"
100443,"AXTEL, S.A.B. DE C.V.",15FEB2015,2015,02,C055,AXTEL,G001,AXTEL,"482,630","321,815","91,068","44,940","24,807"
100443,"AXTEL, S.A.B. DE C.V.",15MAR2015,2015,03,C055,AXTEL,G001,AXTEL,"475,943","311,765","91,092","47,470","25,616"
100443,"AXTEL, S.A.B. DE C.V.",15APR2015,2015,04,C055,AXTEL,G001,AXTEL,"470,376","227,730","151,735","64,316","26,444"
100443,"AXTEL, S.A.B. DE C.V.",15MAY2015,2015,05,C055,AXTEL,G001,AXTEL,"464,479","221,299","151,453","64,643","26,942"
100443,"AXTEL, S.A.B. DE C.V.",15JUN2015,2015,06,C055,AXTEL,G001,AXTEL,"458,694","214,731","147,539","68,771","27,517"
100443,"AXTEL, S.A.B. DE C.V.",15JUL2015,2015,07,C055,AXTEL,G001,AXTEL,"453,578","204,129","145,098","75,725","28,185"
100443,"AXTEL, S.A.B. DE C.V.",15AUG2015,2015,08,C055,AXTEL,G001,AXTEL,"449,642","198,352","137,943","84,067","28,752"
100443,"AXTEL, S.A.B. DE C.V.",15SEP2015,2015,09,C055,AXTEL,G001,AXTEL,"446,418","193,191","126,399","96,993","29,311"
100443,"AXTEL, S.A.B. DE C.V.",15OCT2015,2015,10,C055,AXTEL,G001,AXTEL,"448,195","190,896","115,791","112,889","27,715"
100443,"AXTEL, S.A.B. DE C.V.",15NOV2015,2015,11,C055,AXTEL,G001,AXTEL,"438,712","184,414","104,925","121,059","27,109"
100443,"AXTEL, S.A.B. DE C.V.",15DEC2015,2015,12,C055,AXTEL,G001,AXTEL,"438,477","178,390","102,485","129,546","27,114"
100443,"AXTEL, S.A.B. DE C.V.",15JAN2016,2016,01,C055,AXTEL,G009,AXTEL,"442,311","173,017","96,020","139,409","33,719"
100443,"AXTEL, S.A.B. DE C.V.",15FEB2016,2016,02,C055,AXTEL,G009,AXTEL,"437,534","167,131","89,612","146,416","34,234"
100443,"AXTEL, S.A.B. DE C.V.",15MAR2016,2016,03,C055,AXTEL,G009,AXTEL,"434,159","161,173","85,238","152,818","34,792"
100443,"AXTEL, S.A.B. DE C.V.",15APR2016,2016,04,C055,AXTEL,G009,AXTEL,"430,949","155,827","81,395","158,369","35,223"
100443,"AXTEL, S.A.B. DE C.V.",15MAY2016,2016,05,C055,AXTEL,G009,AXTEL,"427,705","150,072","78,331","163,737","35,432"
100443,"AXTEL, S.A.B. DE C.V.",15JUN2016,2016,06,C055,AXTEL,G009,AXTEL,"425,413","144,564","75,446","169,845","35,430"
100443,"AXTEL, S.A.B. DE C.V.",15JUL2016,2016,07,C055,AXTEL,G009,AXTEL,"424,041","139,484","73,088","175,854","35,490"
100443,"AXTEL, S.A.B. DE C.V.",15AUG2016,2016,08,C055,AXTEL,G009,AXTEL,"423,948","134,893","71,715","181,539","35,677"
100443,"AXTEL, S.A.B. DE C.V.",15SEP2016,2016,09,C055,AXTEL,G009,AXTEL,"424,159","130,428","70,494","187,146","35,971"
100443,"AXTEL, S.A.B. DE C.V.",15OCT2016,2016,10,C055,AXTEL,G009,AXTEL,"423,580","125,888","69,433","191,858","36,284"
100443,"AXTEL, S.A.B. DE C.V.",15NOV2016,2016,11,C055,AXTEL,G009,AXTEL,"421,955","121,590","67,868","195,784","36,604"
100443,"AXTEL, S.A.B. DE C.V.",15DEC2016,2016,12,C055,AXTEL,G009,AXTEL,"418,474","117,146","66,097","198,257","36,868"
100443,"AXTEL, S.A.B. DE C.V.",15JAN2017,2017,01,C055,AXTEL,G009,AXTEL,"415,322","111,529","64,048","202,523","37,119"
100443,"AXTEL, S.A.B. DE C.V.",15FEB2017,2017,02,C055,AXTEL,G009,AXTEL,"411,894","106,590","62,406","205,379","37,423"
100443,"AXTEL, S.A.B. DE C.V.",15MAR2017,2017,03,C055,AXTEL,G009,AXTEL,"408,013","101,605","60,233","208,347","37,733"
100443,"AXTEL, S.A.B. DE C.V.",15APR2017,2017,04,C055,AXTEL,G009,AXTEL,"403,262","96,635","58,141","210,456","37,937"
100443,"AXTEL, S.A.B. DE C.V.",15MAY2017,2017,05,C055,AXTEL,G009,AXTEL,"399,701","91,585","56,251","213,228","38,547"
100443,"AXTEL, S.A.B. DE C.V.",15JUN2017,2017,06,C055,AXTEL,G009,AXTEL,"394,904","86,770","54,060","215,246","38,743"
100443,"AXTEL, S.A.B. DE C.V.",15JUL2017,2017,07,C055,AXTEL,G009,AXTEL,"391,052","82,357","52,205","217,380","39,029"
100443,"AXTEL, S.A.B. DE C.V.",15AUG2017,2017,08,C055,AXTEL,G009,AXTEL,"387,769","78,065","50,691","219,479","39,454"
100443,"AXTEL, S.A.B. DE C.V.",15SEP2017,2017,09,C055,AXTEL,G009,AXTEL,"386,093","74,587","49,212","222,545","39,670"
100443,"AXTEL, S.A.B. DE C.V.",15OCT2017,2017,10,C055,AXTEL,G009,AXTEL,"385,148","70,744","47,304","226,965","40,061"
100443,"AXTEL, S.A.B. DE C.V.",15NOV2017,2017,11,C055,AXTEL,G009,AXTEL,"382,854","66,993","45,239","230,273","40,276"
100443,"AXTEL, S.A.B. DE C.V.",15DEC2017,2017,12,C055,AXTEL,G009,AXTEL,"381,196","64,042","43,262","233,361","40,460"
100443,"AXTEL, S.A.B. DE C.V.",15JAN2018,2018,01,C055,AXTEL,G009,AXTEL,"379,469","60,367","40,943","237,420","40,739"
100443,"AXTEL, S.A.B. DE C.V.",15FEB2018,2018,02,C055,AXTEL,G009,AXTEL,"374,813","55,838","38,069","239,774","41,132"
100443,"AXTEL, S.A.B. DE C.V.",15MAR2018,2018,03,C055,AXTEL,G009,AXTEL,"372,438","52,740","35,900","242,281","41,517"
100443,"AXTEL, S.A.B. DE C.V.",15APR2018,2018,04,C055,AXTEL,G009,AXTEL,"368,673","49,113","33,277","244,368","41,915"
100443,"AXTEL, S.A.B. DE C.V.",15MAY2018,2018,05,C055,AXTEL,G009,AXTEL,"363,879","44,831","30,476","246,338","42,234"
100443,"AXTEL, S.A.B. DE C.V.",15JUN2018,2018,06,C055,AXTEL,G009,AXTEL,"361,359","42,305","28,804","247,799","42,451"
100443,"AXTEL, S.A.B. DE C.V.",15JUL2018,2018,07,C055,AXTEL,G009,AXTEL,"359,614","39,379","26,824","250,673","42,738"
100443,"AXTEL, S.A.B. DE C.V.",15AUG2018,2018,08,C055,AXTEL,G009,AXTEL,"359,054","36,926","25,273","253,800","43,055"
100443,"AXTEL, S.A.B. DE C.V.",15SEP2018,2018,09,C055,AXTEL,G009,AXTEL,"357,863","34,796","23,801","252,357","46,909"
100443,"AXTEL, S.A.B. DE C.V.",15OCT2018,2018,10,C055,AXTEL,G009,AXTEL,"357,005","32,677","22,388","248,202","53,738"
100443,"AXTEL, S.A.B. DE C.V.",15NOV2018,2018,11,C055,AXTEL,G009,AXTEL,"354,944","30,224","20,977","244,879","58,864"
100443,"AXTEL, S.A.B. DE C.V.",15DEC2018,2018,12,C055,AXTEL,G009,AXTEL,"115,078","21,361","13,783","65,492","14,442"
100443,"AXTEL, S.A.B. DE C.V.",15JAN2019,2019,01,C055,AXTEL,G009,AXTEL,"16,305","3,027","1,953","9,279","2,046"
100443,"AXTEL, S.A.B. DE C.V.",15FEB2019,2019,02,C055,AXTEL,G009,AXTEL,"16,424","3,049","1,967","9,347","2,061"
100443,"AXTEL, S.A.B. DE C.V.",15MAR2019,2019,03,C055,AXTEL,G009,AXTEL,"16,358","3,036","1,959","9,310","2,053"
100443,"AXTEL, S.A.B. DE C.V.",15APR2019,2019,04,C055,AXTEL,G009,AXTEL,"23,559","4,373","2,821","13,408","2,957"
100443,"AXTEL, S.A.B. DE C.V.",15MAY2019,2019,05,C055,AXTEL,G009,AXTEL,"30,761","5,710","3,684","17,506","3,861"
100443,"AXTEL, S.A.B. DE C.V.",15JUN2019,2019,06,C055,AXTEL,G009,AXTEL,"37,962","7,047","4,546","21,605","4,764"
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15JAN2013,2013,01,C584,TOTALPLAY,C584,TOTALPLAY,"1,156",166,989,1,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15FEB2013,2013,02,C584,TOTALPLAY,C584,TOTALPLAY,"7,384","1,060","6,318",6,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15MAR2013,2013,03,C584,TOTALPLAY,C584,TOTALPLAY,"13,010","1,869","11,132",9,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15APR2013,2013,04,C584,TOTALPLAY,C584,TOTALPLAY,"19,238","2,763","16,460",15,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15MAY2013,2013,05,C584,TOTALPLAY,C584,TOTALPLAY,"25,265","3,629","21,617",19,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15JUN2013,2013,06,C584,TOTALPLAY,C584,TOTALPLAY,"31,493","4,523","26,946",24,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15JUL2013,2013,07,C584,TOTALPLAY,C584,TOTALPLAY,"37,520","5,389","32,103",28,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15AUG2013,2013,08,C584,TOTALPLAY,C584,TOTALPLAY,"43,748","6,283","37,432",33,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15SEP2013,2013,09,C584,TOTALPLAY,C584,TOTALPLAY,"46,469","6,674","39,760",35,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15OCT2013,2013,10,C584,TOTALPLAY,C584,TOTALPLAY,"56,003","8,043","47,917",43,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15NOV2013,2013,11,C584,TOTALPLAY,C584,TOTALPLAY,"62,231","8,938","53,246",47,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15DEC2013,2013,12,C584,TOTALPLAY,C584,TOTALPLAY,"67,205","9,652","57,502",51,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15JAN2014,2014,01,C584,TOTALPLAY,C584,TOTALPLAY,"75,038","10,777","64,204",57,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15FEB2014,2014,02,C584,TOTALPLAY,C584,TOTALPLAY,"81,251","12,348","68,828",75,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15MAR2014,2014,03,C584,TOTALPLAY,C584,TOTALPLAY,"87,673","14,783","72,795",95,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15APR2014,2014,04,C584,TOTALPLAY,C584,TOTALPLAY,"93,778","17,234","76,286",258,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15MAY2014,2014,05,C584,TOTALPLAY,C584,TOTALPLAY,"101,765","19,825","81,611",329,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15JUN2014,2014,06,C584,TOTALPLAY,C584,TOTALPLAY,"108,331","21,833","86,116",382,0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15JUL2014,2014,07,C584,TOTALPLAY,C584,TOTALPLAY,"115,779","24,490","88,835","2,454",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15AUG2014,2014,08,C584,TOTALPLAY,C584,TOTALPLAY,"122,137","27,162","92,384","2,591",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15SEP2014,2014,09,C584,TOTALPLAY,C584,TOTALPLAY,"129,413","30,439","96,226","2,748",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15OCT2014,2014,10,C584,TOTALPLAY,C584,TOTALPLAY,"136,177","30,388","95,718","10,071",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15NOV2014,2014,11,C584,TOTALPLAY,C584,TOTALPLAY,"143,167","30,163","94,616","18,387",1
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15DEC2014,2014,12,C584,TOTALPLAY,C584,TOTALPLAY,"149,931","29,780","92,990","27,161",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15JAN2015,2015,01,C584,TOTALPLAY,C584,TOTALPLAY,"156,921","29,213","90,732","36,976",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15FEB2015,2015,02,C584,TOTALPLAY,C584,TOTALPLAY,"163,910","28,472","87,886","47,552",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15MAR2015,2015,03,C584,TOTALPLAY,C584,TOTALPLAY,"170,223","27,653","84,811","57,759",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15APR2015,2015,04,C584,TOTALPLAY,C584,TOTALPLAY,"177,213","26,580","80,848","69,785",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15MAY2015,2015,05,C584,TOTALPLAY,C584,TOTALPLAY,"182,483","25,170","75,832","81,481",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15JUN2015,2015,06,C584,TOTALPLAY,C584,TOTALPLAY,"188,956","23,708","70,583","94,665",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15JUL2015,2015,07,C584,TOTALPLAY,C584,TOTALPLAY,"201,747","22,880","67,157","111,710",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15AUG2015,2015,08,C584,TOTALPLAY,C584,TOTALPLAY,"214,941","21,697","62,518","130,725",1
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15SEP2015,2015,09,C584,TOTALPLAY,C584,TOTALPLAY,"230,182","20,367","57,280","152,535",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15OCT2015,2015,10,C584,TOTALPLAY,C584,TOTALPLAY,"251,655","19,233","52,391","180,031",0
100467,"TOTAL PLAY TELECOMUNICACIONES, S.A. DE C.V.",15NOV2015,2015,11,C584,TOTALPLAY,C584,TOTALPLAY,"268,538","17,176","44,622","206,739",1
